event_id,event_ts,user_id,session_id,event_type,device,traffic_source,content_id,search_query,dwell_time_sec
e_000047692,2026-01-29T08:24:32Z,u_001323,s_07859984,share,android,direct,c_001180,,
e_000047693,2026-01-28T12:19:45Z,u_000486,s_07227540,click_recommendation,android,push,c_001445,,
e_000047694,2026-02-01T18:51:52Z,u_000463,s_00542610,app_open,android,email,,,506.0
e_000047695,2026-01-30T01:10:41Z,u_004653,s_06647634,email_open,ios,paid,,,
e_000047696,2026-01-31T22:20:07Z,u_000503,s_09703859,bookmark,android,paid,c_000751,,
e_000047697,2026-01-29T20:25:11Z,u_003899,s_04898462,email_open,ios,seo,,,
e_000047698,2026-02-02T06:01:06Z,u_004130,s_03857874,search,ios,direct,,diabetes symptoms,
e_000047699,2026-02-01T15:25:51Z,u_000261,s_04812760,share,web,seo,c_000893,,
e_000047700,2026-01-28T22:16:17Z,u_002048,s_02826742,app_open,android,direct,,,239.0
e_000047701,2026-02-02T11:13:01Z,u_000039,s_07167593,app_open,ios,social,,,468.0
e_000047702,2026-01-31T23:02:52Z,u_001542,s_06160572,app_open,web,direct,,,501.0
e_000047703,2026-01-27T01:09:24Z,u_004365,s_09129988,view_content,web,email,c_001069,,382.0
e_000047704,2026-01-31T18:21:15Z,u_002505,s_07086784,email_open,web,social,,,
e_000047705,2026-02-01T06:59:43Z,u_004969,s_03451707,search,ios,paid,,how to sleep better,
e_000047706,2026-02-01T05:01:16Z,u_004377,s_08685008,view_content,ios,paid,c_001349,,287.0
e_000047707,2026-01-27T19:27:20Z,u_000975,s_00762421,search,ios,email,,diabetes symptoms,
e_000047708,2026-01-29T00:16:22Z,u_001588,s_02601836,click_recommendation,ios,direct,c_001406,,
e_000047709,2026-01-29T05:34:52Z,u_003293,s_06301288,search,ios,seo,,high protein foods,
e_000047710,2026-01-29T05:49:05Z,u_001577,s_03330943,search,ios,social,,stress management tips,
e_000047711,2026-01-29T16:38:53Z,u_000512,s_06383971,app_open,ios,seo,,,529.0
e_000047712,2026-01-28T08:08:38Z,u_004155,s_03623247,email_open,ios,email,,,
e_000047713,2026-01-27T18:58:28Z,u_000082,s_02584926,app_open,web,push,,,525.0
e_000047714,2026-02-02T08:41:21Z,u_003996,s_09886539,search,android,social,,workout for beginners,
e_000047715,2026-02-01T18:30:40Z,u_002549,s_05262481,bookmark,web,seo,c_001480,,
e_000047716,2026-01-30T21:57:40Z,u_001357,s_05514970,share,web,email,c_000998,,
e_000047717,2026-01-28T21:53:08Z,u_002747,s_06886774,click_recommendation,web,seo,c_000771,,
e_000047718,2026-01-27T18:44:17Z,u_001259,s_02150822,view_content,ios,seo,c_000605,,383.0
e_000047719,2026-02-02T02:15:13Z,u_001593,s_03737278,app_open,ios,seo,,,305.0
e_000047720,2026-02-01T05:39:49Z,u_001584,s_04101406,email_open,ios,push,,,
e_000047721,2026-02-02T17:23:33Z,u_004469,s_07643411,share,web,push,c_001398,,
e_000047722,2026-01-31T06:46:31Z,u_004000,s_00437159,view_content,web,push,c_001204,,384.0
e_000047723,2026-01-30T08:08:23Z,u_003816,s_01159310,click_recommendation,web,paid,c_000524,,
e_000047724,2026-01-31T10:48:25Z,u_002431,s_06673609,click_recommendation,ios,push,c_000587,,
e_000047725,2026-02-02T10:12:26Z,u_000066,s_05851002,bookmark,ios,paid,c_001105,,
e_000047726,2026-01-30T08:57:13Z,u_000894,s_07514298,app_open,android,push,,,513.0
e_000047727,2026-01-30T18:51:03Z,u_002887,s_07547733,search,web,paid,,weight loss plan,
e_000047728,2026-01-30T13:58:45Z,u_001512,s_06028626,bookmark,web,paid,c_001006,,
e_000047729,2026-01-30T13:24:01Z,u_000511,s_06291036,search,web,push,,how to sleep better,
e_000047730,2026-02-02T05:49:02Z,u_003941,s_05070075,search,web,email,,weight loss plan,
e_000047731,2026-02-02T07:25:20Z,u_003387,s_01122410,bookmark,android,direct,c_000541,,
e_000047732,2026-01-28T04:33:54Z,u_004095,s_04681288,view_content,web,email,c_000751,,184.0
e_000047733,2026-02-02T16:29:43Z,u_002133,s_07560665,view_content,ios,paid,c_000406,,546.0
e_000047734,2026-01-27T12:08:02Z,u_004007,s_09996161,bookmark,web,email,c_000217,,
e_000047735,2026-01-31T07:53:34Z,u_000555,s_02614849,view_content,android,direct,c_000242,,562.0
e_000047736,2026-01-29T14:03:37Z,u_000545,s_01059507,click_recommendation,ios,push,c_000963,,
e_000047737,2026-02-01T03:59:58Z,u_003491,s_04571873,click_recommendation,web,paid,c_000501,,
e_000047738,2026-01-28T17:25:17Z,u_000783,s_00222165,email_open,ios,push,,,
e_000047739,2026-01-28T01:15:54Z,u_000240,s_02748450,share,ios,social,c_001386,,
e_000047740,2026-01-29T02:08:27Z,u_002620,s_05540265,search,ios,paid,,lower blood pressure,
e_000047741,2026-01-30T03:10:02Z,u_000481,s_08279779,view_content,android,push,c_000966,,119.0
e_000047742,2026-01-27T05:35:08Z,u_004947,s_08966263,search,ios,email,,high protein foods,
e_000047743,2026-01-27T20:02:36Z,u_002383,s_08607074,view_content,web,direct,c_000547,,211.0
e_000047744,2026-01-27T13:37:43Z,u_002216,s_08617927,view_content,ios,paid,c_000235,,369.0
e_000047745,2026-02-02T19:44:31Z,u_002294,s_00692107,share,android,social,c_000985,,
e_000047746,2026-01-31T19:27:04Z,u_000270,s_07404621,share,ios,push,c_000909,,
e_000047747,2026-01-26T20:31:02Z,u_000189,s_01722323,email_open,web,push,,,
e_000047748,2026-01-30T13:50:47Z,u_004941,s_00217722,click_recommendation,ios,email,c_000219,,
e_000047749,2026-01-28T19:10:27Z,u_002173,s_08428147,view_content,web,direct,c_000696,,272.0
e_000047750,2026-01-29T20:45:45Z,u_004362,s_00694568,search,android,social,,weight loss plan,
e_000047751,2026-01-31T22:03:09Z,u_003276,s_05490699,view_content,ios,email,c_000814,,494.0
e_000047752,2026-01-27T12:33:01Z,u_004620,s_00615894,email_open,web,seo,,,
e_000047753,2026-02-01T12:37:58Z,u_002041,s_02727882,search,web,push,,stress management tips,
e_000047754,2026-01-27T13:11:11Z,u_001344,s_06864615,click_recommendation,web,social,c_000736,,
e_000047755,2026-01-30T13:13:51Z,u_000938,s_08652344,email_open,web,email,,,
e_000047756,2026-01-28T13:03:27Z,u_004542,s_05087314,bookmark,ios,seo,c_000748,,
e_000047757,2026-01-28T12:07:43Z,u_003601,s_00306772,bookmark,web,email,c_001106,,
e_000047758,2026-01-27T12:32:08Z,u_003759,s_06728883,click_recommendation,ios,seo,c_000591,,
e_000047759,2026-01-28T00:53:04Z,u_003174,s_04349488,click_recommendation,ios,email,c_000301,,
e_000047760,2026-02-01T15:19:36Z,u_004577,s_06684215,share,web,social,c_001293,,
e_000047761,2026-01-29T10:18:45Z,u_003424,s_09436829,search,web,email,,high protein foods,
e_000047762,2026-01-29T08:01:42Z,u_004732,s_07675927,share,web,push,c_001440,,
e_000047763,2026-01-28T15:43:52Z,u_004708,s_01101644,share,web,seo,c_000499,,
e_000047764,2026-01-27T23:56:55Z,u_002043,s_06819115,app_open,android,social,,,73.0
e_000047765,2026-01-27T15:59:45Z,u_003942,s_04626635,email_open,ios,direct,,,
e_000047766,2026-01-28T22:52:51Z,u_003706,s_01500725,share,ios,paid,c_000779,,
e_000047767,2026-01-31T20:10:56Z,u_003098,s_04735478,email_open,web,push,,,
e_000047768,2026-01-27T15:58:18Z,u_001986,s_02523320,app_open,ios,direct,,,491.0
e_000047769,2026-01-30T02:48:14Z,u_000672,s_09325973,bookmark,web,seo,c_001184,,
e_000047770,2026-01-28T03:42:55Z,u_003866,s_09337644,view_content,android,social,c_000718,,313.0
e_000047771,2026-01-29T19:52:46Z,u_004524,s_08744436,email_open,ios,seo,,,
e_000047772,2026-01-27T18:18:04Z,u_003793,s_07482228,email_open,android,social,,,
e_000047773,2026-01-31T20:12:23Z,u_002722,s_05048136,bookmark,web,social,c_001322,,
e_000047774,2026-02-01T21:53:09Z,u_001358,s_02191543,share,web,social,c_000676,,
e_000047775,2026-02-01T19:34:00Z,u_004776,s_05843590,app_open,web,email,,,513.0
e_000047776,2026-01-29T12:46:08Z,u_004957,s_06437522,app_open,web,seo,,,597.0
e_000047777,2026-01-31T13:16:33Z,u_004483,s_05916072,view_content,ios,paid,c_000862,,30.0
e_000047778,2026-01-30T10:40:43Z,u_003982,s_07262703,bookmark,web,email,c_000519,,
e_000047779,2026-01-27T18:12:32Z,u_004024,s_06488193,email_open,android,direct,,,
e_000047780,2026-01-30T07:38:27Z,u_002938,s_07259211,view_content,android,email,c_000344,,136.0
e_000047781,2026-01-30T01:11:32Z,u_001369,s_06863477,view_content,android,paid,c_000533,,280.0
e_000047782,2026-01-30T15:12:05Z,u_002183,s_09408572,click_recommendation,ios,seo,c_000485,,
e_000047783,2026-02-01T21:38:35Z,u_004375,s_09404116,app_open,android,seo,,,263.0
e_000047784,2026-02-02T11:14:10Z,u_000750,s_04391160,email_open,android,social,,,
e_000047785,2026-01-31T10:09:32Z,u_004092,s_04866038,search,android,seo,,healthy breakfast ideas,
e_000047786,2026-02-01T10:53:37Z,u_004551,s_07297995,bookmark,web,direct,c_000431,,
e_000047787,2026-02-01T15:29:49Z,u_002765,s_00143525,view_content,android,paid,c_001269,,396.0
e_000047788,2026-01-27T08:08:34Z,u_000707,s_07516831,click_recommendation,web,push,c_000954,,
e_000047789,2026-01-29T18:07:03Z,u_004371,s_09818877,click_recommendation,ios,seo,c_001275,,
e_000047790,2026-02-01T21:30:33Z,u_001668,s_00906938,view_content,ios,seo,c_000050,,26.0
e_000047791,2026-02-02T04:02:27Z,u_003109,s_01644622,click_recommendation,ios,social,c_000560,,
e_000047792,2026-02-02T04:35:16Z,u_001245,s_09535230,email_open,android,social,,,
e_000047793,2026-01-29T07:52:23Z,u_003613,s_07670440,app_open,ios,paid,,,496.0
e_000047794,2026-01-31T05:43:08Z,u_000415,s_07812467,share,android,direct,c_001003,,
e_000047795,2026-01-31T05:12:01Z,u_003234,s_04290417,app_open,web,push,,,575.0
e_000047796,2026-01-27T09:08:48Z,u_001668,s_05094865,email_open,ios,direct,,,
e_000047797,2026-01-27T00:03:59Z,u_000160,s_05411418,click_recommendation,android,social,c_001138,,
e_000047798,2026-01-29T16:06:10Z,u_002837,s_00408012,email_open,web,direct,,,
e_000047799,2026-01-27T00:00:05Z,u_001375,s_03468932,email_open,ios,email,,,
e_000047800,2026-02-01T23:38:09Z,u_003675,s_07184475,click_recommendation,android,direct,c_000448,,
e_000047801,2026-01-27T16:11:55Z,u_000412,s_05006648,view_content,android,direct,c_000214,,78.0
e_000047802,2026-01-28T18:17:08Z,u_000988,s_03548009,bookmark,web,paid,c_000356,,
e_000047803,2026-02-01T17:16:09Z,u_001980,s_00721163,app_open,web,push,,,539.0
e_000047804,2026-02-02T13:09:17Z,u_000196,s_09410917,app_open,ios,push,,,34.0
e_000047805,2026-01-31T07:33:50Z,u_004473,s_00976688,bookmark,web,paid,c_000400,,
e_000047806,2026-01-31T12:53:14Z,u_003457,s_06702768,app_open,android,paid,,,443.0
e_000047807,2026-01-27T15:50:26Z,u_002086,s_09219859,share,android,paid,c_000340,,
e_000047808,2026-01-29T16:04:58Z,u_000813,s_03056584,email_open,ios,email,,,
e_000047809,2026-01-27T05:41:45Z,u_002866,s_05846141,share,android,email,c_000282,,
e_000047810,2026-01-31T22:54:23Z,u_004085,s_04650806,app_open,android,push,,,460.0
e_000047811,2026-02-01T07:04:22Z,u_002666,s_04089551,bookmark,android,seo,c_000259,,
e_000047812,2026-01-28T09:28:37Z,u_000525,s_04933513,share,ios,social,c_000393,,
e_000047813,2026-01-29T12:11:10Z,u_002478,s_02651818,email_open,web,push,,,
e_000047814,2026-01-31T15:20:33Z,u_001490,s_02971296,click_recommendation,ios,push,c_001484,,
e_000047815,2026-01-30T19:16:58Z,u_004314,s_05019439,share,ios,email,c_000930,,
e_000047816,2026-01-31T17:26:59Z,u_000377,s_03175932,view_content,ios,seo,c_000947,,260.0
e_000047817,2026-01-30T02:56:11Z,u_002970,s_09104331,bookmark,android,push,c_000454,,
e_000047818,2026-01-27T20:54:07Z,u_000232,s_06054139,email_open,web,direct,,,
e_000047819,2026-01-27T17:53:34Z,u_001439,s_02864177,click_recommendation,web,email,c_001337,,
e_000047820,2026-01-29T15:24:08Z,u_002996,s_03604647,view_content,ios,paid,c_000558,,360.0
e_000047821,2026-01-29T14:06:07Z,u_001936,s_08196810,search,ios,push,,high protein foods,
e_000047822,2026-01-28T00:12:38Z,u_003278,s_09793242,click_recommendation,android,email,c_000929,,
e_000047823,2026-01-27T23:55:24Z,u_003093,s_09228864,share,web,push,c_000960,,
e_000047824,2026-01-29T13:18:04Z,u_000142,s_00261844,view_content,android,direct,c_000052,,58.0
e_000047825,2026-01-28T03:24:34Z,u_000335,s_07738252,view_content,ios,seo,c_000274,,203.0
e_000047826,2026-01-31T14:47:09Z,u_001850,s_07961347,bookmark,ios,social,c_000769,,
e_000047827,2026-02-01T19:33:48Z,u_001751,s_07561014,click_recommendation,android,direct,c_001033,,
e_000047828,2026-01-28T14:33:18Z,u_004416,s_05440758,click_recommendation,android,email,c_001315,,
e_000047829,2026-01-29T00:38:04Z,u_002705,s_08615617,email_open,web,paid,,,
e_000047830,2026-02-01T20:43:07Z,u_004396,s_09603148,view_content,android,push,c_000346,,163.0
e_000047831,2026-01-29T00:44:55Z,u_000273,s_01085540,search,ios,direct,,healthy breakfast ideas,
e_000047832,2026-01-31T16:22:49Z,u_000281,s_00774851,bookmark,web,email,c_001086,,
e_000047833,2026-01-31T00:09:58Z,u_002496,s_01920984,view_content,web,push,c_000483,,97.0
e_000047834,2026-01-30T13:55:31Z,u_000719,s_06152664,app_open,android,email,,,204.0
e_000047835,2026-01-27T22:29:59Z,u_000745,s_00260067,share,android,email,c_000279,,
e_000047836,2026-02-02T00:07:58Z,u_004064,s_05636113,search,ios,seo,,workout for beginners,
e_000047837,2026-02-02T04:19:58Z,u_003276,s_00328610,email_open,ios,paid,,,
e_000047838,2026-02-02T13:09:15Z,u_002152,s_02551365,app_open,android,social,,,281.0
e_000047839,2026-01-29T02:34:51Z,u_000415,s_03327270,search,ios,direct,,diabetes symptoms,
e_000047840,2026-01-31T08:57:28Z,u_001357,s_05414339,email_open,web,push,,,
e_000047841,2026-01-29T04:03:50Z,u_000806,s_09403789,click_recommendation,android,push,c_000863,,
e_000047842,2026-02-01T06:34:32Z,u_001141,s_00982493,share,android,direct,c_000773,,
e_000047843,2026-01-28T07:09:40Z,u_000235,s_09930572,email_open,web,direct,,,
e_000047844,2026-01-31T08:03:38Z,u_003131,s_09706049,view_content,web,push,c_001284,,372.0
e_000047845,2026-01-28T17:08:04Z,u_001211,s_03703620,app_open,android,direct,,,143.0
e_000047846,2026-02-02T08:06:35Z,u_003626,s_00601593,app_open,ios,email,,,364.0
e_000047847,2026-01-29T17:06:16Z,u_003482,s_07743799,email_open,ios,paid,,,
e_000047848,2026-02-01T17:06:08Z,u_001996,s_03707242,app_open,web,social,,,324.0
e_000047849,2026-01-31T05:32:34Z,u_001836,s_00514500,view_content,ios,paid,c_000532,,314.0
e_000047850,2026-01-28T08:20:11Z,u_003312,s_05418220,view_content,android,social,c_000345,,596.0
e_000047851,2026-02-02T18:43:22Z,u_001870,s_06217061,view_content,android,push,c_000777,,568.0
e_000047852,2026-01-28T10:58:13Z,u_003344,s_00092521,view_content,android,social,c_001298,,35.0
e_000047853,2026-02-01T17:11:49Z,u_001278,s_00342577,view_content,ios,direct,c_000077,,309.0
e_000047854,2026-01-29T01:32:14Z,u_001012,s_02831589,email_open,ios,paid,,,
e_000047855,2026-01-29T15:52:17Z,u_001904,s_05835923,search,android,social,,weight loss plan,
e_000047856,2026-02-02T15:52:10Z,u_003699,s_00405437,view_content,web,seo,c_000662,,75.0
e_000047857,2026-01-29T07:02:36Z,u_003026,s_02231832,email_open,web,direct,,,
e_000047858,2026-01-30T16:37:06Z,u_003210,s_01963885,app_open,android,push,,,215.0
e_000047859,2026-01-29T02:27:56Z,u_001457,s_02593092,view_content,ios,social,c_001068,,479.0
e_000047860,2026-01-28T01:36:58Z,u_000769,s_05914155,click_recommendation,android,push,c_001316,,
e_000047861,2026-01-31T17:42:35Z,u_003677,s_07090485,email_open,ios,email,,,
e_000047862,2026-01-28T00:54:22Z,u_003010,s_00054091,email_open,web,direct,,,
e_000047863,2026-01-27T14:12:49Z,u_003920,s_02870568,app_open,web,direct,,,528.0
e_000047864,2026-01-30T21:45:22Z,u_004151,s_03480434,share,android,email,c_000331,,
e_000047865,2026-02-02T10:09:48Z,u_001456,s_02255349,view_content,ios,seo,c_000162,,160.0
e_000047866,2026-01-30T23:42:37Z,u_001595,s_02624869,email_open,ios,push,,,
e_000047867,2026-01-30T00:32:58Z,u_000034,s_05993600,click_recommendation,web,push,c_000233,,
e_000047868,2026-01-26T22:15:50Z,u_003322,s_05581783,app_open,android,social,,,358.0
e_000047869,2026-01-29T19:02:17Z,u_002208,s_05779135,search,ios,paid,,how to sleep better,
e_000047870,2026-02-02T14:37:19Z,u_001362,s_03846209,search,android,paid,,lower blood pressure,
e_000047871,2026-01-31T03:00:56Z,u_000470,s_00262407,share,ios,direct,c_001135,,
e_000047872,2026-02-01T20:16:37Z,u_002154,s_00135528,click_recommendation,android,social,c_000963,,
e_000047873,2026-01-28T02:38:39Z,u_002843,s_07588701,email_open,android,seo,,,
e_000047874,2026-01-27T06:17:26Z,u_004235,s_07256235,view_content,ios,push,c_000013,,387.0
e_000047875,2026-01-30T20:45:39Z,u_003323,s_06318372,share,web,paid,c_000490,,
e_000047876,2026-01-28T11:06:53Z,u_004734,s_03952589,share,ios,email,c_000752,,
e_000047877,2026-01-30T03:46:58Z,u_004944,s_03407560,view_content,web,social,c_000092,,231.0
e_000047878,2026-01-30T02:16:42Z,u_001835,s_04467982,share,web,paid,c_000646,,
e_000047879,2026-02-02T07:04:10Z,u_001445,s_04332129,search,ios,email,,healthy breakfast ideas,
e_000047880,2026-01-27T22:31:19Z,u_002178,s_09936322,email_open,web,email,,,
e_000047881,2026-02-02T12:13:47Z,u_004844,s_01189997,click_recommendation,web,social,c_000875,,
e_000047882,2026-02-01T07:34:17Z,u_001265,s_04721154,view_content,ios,paid,c_000905,,363.0
e_000047883,2026-02-01T23:27:26Z,u_000936,s_05175501,app_open,web,push,,,492.0
e_000047884,2026-01-29T23:37:54Z,u_002792,s_08119667,search,web,paid,,high protein foods,
e_000047885,2026-02-02T19:30:22Z,u_003752,s_01267165,bookmark,web,paid,c_000293,,
e_000047886,2026-01-27T07:45:41Z,u_000797,s_04771782,search,android,direct,,diabetes symptoms,
e_000047887,2026-01-30T20:10:36Z,u_001322,s_03137606,app_open,android,email,,,411.0
e_000047888,2026-02-02T05:11:47Z,u_002648,s_01973779,email_open,web,paid,,,
e_000047889,2026-01-26T22:15:56Z,u_001771,s_01449876,email_open,ios,direct,,,
e_000047890,2026-02-02T13:58:22Z,u_002198,s_01634254,app_open,ios,push,,,59.0
e_000047891,2026-02-01T14:23:42Z,u_003246,s_03403750,bookmark,android,email,c_000329,,
e_000047892,2026-01-31T11:33:59Z,u_002986,s_09994140,search,ios,social,,stress management tips,
e_000047893,2026-02-01T19:41:56Z,u_003777,s_00356319,email_open,ios,seo,,,
e_000047894,2026-02-01T01:21:24Z,u_004972,s_07086617,search,ios,social,,healthy breakfast ideas,
e_000047895,2026-01-26T20:57:42Z,u_002536,s_06288494,email_open,web,email,,,
e_000047896,2026-02-01T02:06:15Z,u_003458,s_07600369,share,ios,direct,c_000337,,
e_000047897,2026-01-27T01:25:00Z,u_002471,s_06123727,share,web,push,c_000244,,
e_000047898,2026-01-27T03:43:27Z,u_002302,s_02200636,view_content,ios,email,c_000183,,77.0
e_000047899,2026-01-28T09:21:01Z,u_004468,s_03057390,view_content,ios,social,c_000072,,295.0
e_000047900,2026-01-31T20:16:35Z,u_001920,s_00169179,bookmark,android,seo,c_001094,,
e_000047901,2026-02-01T17:57:30Z,u_000204,s_06839911,share,ios,email,c_001474,,
e_000047902,2026-02-02T15:03:12Z,u_000203,s_05314834,app_open,android,direct,,,228.0
e_000047903,2026-02-01T16:31:30Z,u_001426,s_03488167,click_recommendation,ios,seo,c_000918,,
e_000047904,2026-02-02T03:19:36Z,u_001150,s_06361477,click_recommendation,ios,push,c_000170,,
e_000047905,2026-01-29T15:31:31Z,u_004858,s_01013921,app_open,ios,push,,,346.0
e_000047906,2026-01-27T10:34:24Z,u_004043,s_08366081,email_open,android,seo,,,
e_000047907,2026-01-27T17:51:48Z,u_003026,s_00197371,bookmark,ios,push,c_000310,,
e_000047908,2026-01-30T20:58:15Z,u_001180,s_05363276,click_recommendation,android,push,c_001362,,
e_000047909,2026-01-29T09:49:53Z,u_001930,s_01389137,app_open,web,email,,,265.0
e_000047910,2026-01-31T18:56:22Z,u_001246,s_04080218,click_recommendation,web,paid,c_000626,,
e_000047911,2026-02-01T20:21:00Z,u_002371,s_05065564,view_content,android,seo,c_000225,,495.0
e_000047912,2026-01-29T05:39:48Z,u_004975,s_01596592,search,android,push,,weight loss plan,
e_000047913,2026-01-28T11:07:44Z,u_000326,s_09707648,click_recommendation,web,email,c_000454,,
e_000047914,2026-02-02T13:08:27Z,u_001448,s_00113512,email_open,ios,push,,,
e_000047915,2026-01-28T06:48:44Z,u_004743,s_00354300,app_open,web,social,,,142.0
e_000047916,2026-01-31T20:49:31Z,u_000479,s_08650702,click_recommendation,ios,direct,c_000457,,
e_000047917,2026-01-28T13:21:33Z,u_004898,s_02604346,email_open,web,social,,,
e_000047918,2026-01-27T14:45:01Z,u_004455,s_04310290,share,android,paid,c_000569,,
e_000047919,2026-01-27T20:19:31Z,u_002381,s_06186460,bookmark,web,email,c_000124,,
e_000047920,2026-01-31T14:50:18Z,u_000055,s_03819197,share,ios,push,c_001442,,
e_000047921,2026-01-27T06:38:47Z,u_002188,s_09849450,share,web,paid,c_001156,,
e_000047922,2026-02-01T18:33:01Z,u_003624,s_05396914,click_recommendation,ios,push,c_000557,,
e_000047923,2026-01-28T16:55:21Z,u_003614,s_01862568,app_open,web,social,,,143.0
e_000047924,2026-01-27T05:53:37Z,u_001185,s_01196273,bookmark,ios,push,c_000283,,
e_000047925,2026-01-29T09:19:57Z,u_003798,s_03250056,search,android,push,,stress management tips,
e_000047926,2026-01-27T12:57:05Z,u_002112,s_09678641,share,web,seo,c_001235,,
e_000047927,2026-01-28T11:38:41Z,u_002527,s_00019346,app_open,ios,push,,,347.0
e_000047928,2026-01-28T07:37:31Z,u_002468,s_08216849,search,web,seo,,how to sleep better,
e_000047929,2026-02-01T04:24:12Z,u_001862,s_08315938,bookmark,android,direct,c_001056,,
e_000047930,2026-01-30T03:51:32Z,u_002348,s_06527407,app_open,ios,push,,,11.0
e_000047931,2026-01-27T01:42:26Z,u_002763,s_08085268,share,android,paid,c_001159,,
e_000047932,2026-01-27T14:05:21Z,u_001729,s_03640627,view_content,ios,social,c_001048,,223.0
e_000047933,2026-01-30T12:40:33Z,u_003273,s_03173653,share,web,direct,c_001248,,
e_000047934,2026-02-01T06:20:15Z,u_002534,s_02331176,view_content,web,email,c_000409,,137.0
e_000047935,2026-01-29T06:46:01Z,u_003305,s_04988861,app_open,ios,email,,,87.0
e_000047936,2026-01-30T12:53:25Z,u_001705,s_04934264,search,web,social,,workout for beginners,
e_000047937,2026-01-27T02:46:19Z,u_000385,s_09218022,share,web,push,c_000225,,
e_000047938,2026-01-30T06:23:04Z,u_001030,s_07058650,app_open,ios,push,,,161.0
e_000047939,2026-01-27T03:27:46Z,u_000638,s_04926080,view_content,android,seo,c_001216,,209.0
e_000047940,2026-01-29T12:35:21Z,u_002114,s_02599947,app_open,android,push,,,550.0
e_000047941,2026-01-27T21:56:02Z,u_002290,s_07379270,app_open,web,social,,,430.0
e_000047942,2026-01-28T02:25:33Z,u_000028,s_01605008,email_open,web,seo,,,
e_000047943,2026-01-26T20:42:23Z,u_001628,s_01033229,search,ios,social,,lower blood pressure,
e_000047944,2026-01-29T16:53:18Z,u_000894,s_06275479,email_open,ios,social,,,
e_000047945,2026-01-31T23:41:58Z,u_003634,s_09077635,view_content,web,email,c_000947,,465.0
e_000047946,2026-02-02T18:21:34Z,u_001604,s_02804273,search,ios,push,,healthy breakfast ideas,
e_000047947,2026-01-30T17:21:17Z,u_003054,s_09845971,bookmark,android,paid,c_000960,,
e_000047948,2026-02-01T15:13:04Z,u_004220,s_03294420,click_recommendation,ios,push,c_000483,,
e_000047949,2026-01-27T21:50:40Z,u_003396,s_09179060,app_open,ios,seo,,,413.0
e_000047950,2026-01-26T21:47:17Z,u_000490,s_06137482,click_recommendation,web,push,c_000986,,
e_000047951,2026-01-29T12:59:46Z,u_004659,s_07193841,app_open,ios,email,,,527.0
e_000047952,2026-01-30T00:25:08Z,u_003707,s_02929146,email_open,android,email,,,
e_000047953,2026-01-27T04:07:45Z,u_004363,s_02180186,app_open,web,social,,,269.0
e_000047954,2026-01-28T14:34:59Z,u_000940,s_02505389,search,web,social,,lower blood pressure,
e_000047955,2026-01-31T18:19:39Z,u_000676,s_04610109,bookmark,android,push,c_000297,,
e_000047956,2026-01-30T07:42:25Z,u_002296,s_07268547,click_recommendation,android,social,c_000050,,
e_000047957,2026-01-30T20:28:36Z,u_004378,s_08723647,share,web,push,c_000256,,
e_000047958,2026-02-02T14:18:24Z,u_000765,s_01997927,share,ios,direct,c_000556,,
e_000047959,2026-01-29T18:09:18Z,u_003982,s_01487743,share,android,social,c_000311,,
e_000047960,2026-01-27T22:36:34Z,u_001815,s_05094677,share,ios,social,c_000610,,
e_000047961,2026-01-31T01:16:37Z,u_003405,s_06835149,share,android,social,c_001168,,
e_000047962,2026-01-27T16:57:57Z,u_003502,s_09869797,email_open,android,seo,,,
e_000047963,2026-01-28T05:13:18Z,u_000608,s_04667905,email_open,android,push,,,
e_000047964,2026-01-29T02:08:35Z,u_004652,s_09821547,share,web,direct,c_001366,,
e_000047965,2026-01-26T20:22:34Z,u_003716,s_07709680,bookmark,ios,email,c_000341,,
e_000047966,2026-01-30T11:34:18Z,u_003036,s_05463022,view_content,android,social,c_000647,,179.0
e_000047967,2026-01-28T02:08:08Z,u_001429,s_04484080,click_recommendation,android,paid,c_001232,,
e_000047968,2026-01-29T07:12:25Z,u_004173,s_07335185,email_open,ios,push,,,
e_000047969,2026-01-28T21:51:21Z,u_000393,s_08017667,email_open,web,direct,,,
e_000047970,2026-01-28T14:37:28Z,u_002872,s_06872019,view_content,web,social,c_001356,,498.0
e_000047971,2026-01-30T05:40:12Z,u_001030,s_04662682,view_content,ios,paid,c_000206,,261.0
e_000047972,2026-01-31T00:23:23Z,u_004976,s_05063807,bookmark,ios,email,c_001242,,
e_000047973,2026-02-02T19:28:12Z,u_002970,s_04582764,share,ios,email,c_000333,,
e_000047974,2026-01-31T20:02:33Z,u_001037,s_02323412,click_recommendation,web,seo,c_001348,,
e_000047975,2026-01-26T23:25:48Z,u_003819,s_02738315,bookmark,ios,social,c_001461,,
e_000047976,2026-01-30T22:42:23Z,u_004456,s_04431891,app_open,ios,push,,,235.0
e_000047977,2026-01-27T17:56:39Z,u_001205,s_02274978,search,android,email,,how to sleep better,
e_000047978,2026-01-28T15:53:34Z,u_002985,s_01384086,bookmark,web,email,c_001175,,
e_000047979,2026-02-02T04:57:17Z,u_001806,s_05134208,search,web,direct,,diabetes symptoms,
e_000047980,2026-01-28T07:48:41Z,u_004842,s_06853131,email_open,android,email,,,
e_000047981,2026-01-28T18:36:12Z,u_003088,s_04645156,search,android,seo,,weight loss plan,
e_000047982,2026-01-29T12:09:42Z,u_001400,s_06183316,app_open,android,push,,,460.0
e_000047983,2026-01-29T18:57:15Z,u_001825,s_07791994,email_open,ios,social,,,
