mkt_event_id,event_ts,user_id,channel,campaign_id,event_type
m_000005429,2026-01-29T18:12:56Z,u_004282,sms,weight_loss_series,sent
m_000005430,2026-01-31T11:19:03Z,u_002966,push,new_content_alert,sent
m_000005431,2026-01-31T15:43:45Z,u_003734,email,sleep_challenge,opened
m_000005432,2026-02-02T04:52:25Z,u_000226,push,weekly_digest,delivered
m_000005433,2026-02-02T07:08:45Z,u_003466,push,sleep_challenge,clicked
m_000005434,2026-01-29T16:40:09Z,u_002818,sms,new_content_alert,sent
m_000005435,2026-02-02T10:42:21Z,u_001570,sms,sleep_challenge,sent
m_000005436,2026-01-31T22:48:24Z,u_001098,email,weekly_digest,delivered
m_000005437,2026-02-02T14:21:57Z,u_003625,email,heart_health_month,clicked
m_000005438,2026-02-01T05:31:17Z,u_001624,email,new_content_alert,clicked
m_000005439,2026-01-30T20:43:11Z,u_000848,email,sleep_challenge,sent
m_000005440,2026-02-02T05:35:27Z,u_001193,email,sleep_challenge,opened
m_000005441,2026-01-30T19:04:04Z,u_000025,push,new_content_alert,sent
m_000005442,2026-01-27T23:06:09Z,u_000832,push,weekly_digest,sent
m_000005443,2026-01-27T05:20:57Z,u_004493,push,new_content_alert,sent
m_000005444,2026-01-29T00:15:27Z,u_001517,email,weight_loss_series,sent
m_000005445,2026-01-30T16:14:25Z,u_000729,email,sleep_challenge,clicked
m_000005446,2026-02-01T09:45:57Z,u_001342,email,weekly_digest,clicked
m_000005447,2026-01-28T08:24:49Z,u_003026,sms,new_content_alert,delivered
m_000005448,2026-01-27T03:00:23Z,u_000865,email,weight_loss_series,sent
m_000005449,2026-01-28T22:27:19Z,u_000763,push,weight_loss_series,sent
m_000005450,2026-01-27T09:43:13Z,u_000943,sms,new_content_alert,sent
m_000005451,2026-01-27T09:07:54Z,u_002518,email,sleep_challenge,sent
m_000005452,2026-01-28T04:08:04Z,u_000173,sms,weight_loss_series,delivered
m_000005453,2026-01-28T15:40:49Z,u_004183,sms,weekly_digest,sent
m_000005454,2026-01-30T20:38:08Z,u_004175,push,new_content_alert,delivered
m_000005455,2026-01-29T13:44:12Z,u_003612,email,new_content_alert,sent
m_000005456,2026-01-27T20:23:26Z,u_003760,sms,heart_health_month,sent
m_000005457,2026-01-27T19:55:49Z,u_004910,sms,sleep_challenge,delivered
m_000005458,2026-02-01T11:31:20Z,u_002705,push,weekly_digest,sent
m_000005459,2026-02-02T08:52:03Z,u_000899,sms,new_content_alert,sent
m_000005460,2026-01-28T20:53:54Z,u_000245,sms,heart_health_month,sent
m_000005461,2026-01-29T15:59:18Z,u_000589,email,weight_loss_series,sent
m_000005462,2026-01-29T14:05:48Z,u_003825,sms,stress_relief_program,delivered
m_000005463,2026-01-28T09:48:17Z,u_000530,push,heart_health_month,sent
m_000005464,2026-01-26T23:00:34Z,u_001551,email,sleep_challenge,sent
m_000005465,2026-02-01T18:34:07Z,u_000037,sms,stress_relief_program,sent
m_000005466,2026-01-27T01:59:24Z,u_004607,push,weight_loss_series,sent
m_000005467,2026-02-02T08:57:49Z,u_000217,email,heart_health_month,sent
m_000005468,2026-01-27T13:08:52Z,u_003073,email,weekly_digest,opened
m_000005469,2026-01-26T20:54:45Z,u_000099,sms,new_content_alert,sent
m_000005470,2026-02-01T07:10:35Z,u_001452,email,new_content_alert,sent
m_000005471,2026-01-28T16:43:23Z,u_001992,push,sleep_challenge,delivered
m_000005472,2026-01-28T14:29:36Z,u_003603,sms,new_content_alert,delivered
m_000005473,2026-02-02T14:40:07Z,u_004340,sms,weekly_digest,sent
m_000005474,2026-01-28T20:30:10Z,u_004744,push,weekly_digest,clicked
m_000005475,2026-01-30T00:44:36Z,u_000127,sms,new_content_alert,sent
m_000005476,2026-02-02T04:00:26Z,u_004803,push,heart_health_month,sent
m_000005477,2026-01-27T21:57:36Z,u_001363,email,weekly_digest,sent
m_000005478,2026-02-01T03:30:15Z,u_003034,sms,weekly_digest,opened
m_000005479,2026-02-01T19:49:06Z,u_004393,push,sleep_challenge,sent
m_000005480,2026-01-30T23:01:25Z,u_001922,push,weight_loss_series,sent
m_000005481,2026-02-01T20:31:28Z,u_000060,email,new_content_alert,delivered
m_000005482,2026-02-02T18:03:33Z,u_004789,email,weight_loss_series,sent
m_000005483,2026-01-28T04:08:35Z,u_001893,push,heart_health_month,sent
m_000005484,2026-01-28T00:01:37Z,u_001154,email,heart_health_month,sent
m_000005485,2026-01-30T01:39:16Z,u_004770,push,new_content_alert,sent
m_000005486,2026-02-01T22:30:13Z,u_003304,push,new_content_alert,sent
m_000005487,2026-02-01T09:27:07Z,u_004793,email,sleep_challenge,sent
m_000005488,2026-01-29T22:00:12Z,u_002332,sms,sleep_challenge,sent
m_000005489,2026-02-02T00:52:50Z,u_004044,email,sleep_challenge,sent
m_000005490,2026-01-30T05:38:32Z,u_003932,push,stress_relief_program,clicked
m_000005491,2026-02-01T15:42:56Z,u_002145,email,weight_loss_series,sent
m_000005492,2026-01-28T13:38:07Z,u_000607,email,new_content_alert,sent
m_000005493,2026-01-29T13:12:20Z,u_001748,push,weight_loss_series,opened
m_000005494,2026-02-02T05:00:09Z,u_000442,email,weight_loss_series,delivered
m_000005495,2026-01-27T19:07:35Z,u_000998,email,sleep_challenge,sent
m_000005496,2026-01-31T12:29:20Z,u_000128,push,stress_relief_program,delivered
m_000005497,2026-01-28T12:13:55Z,u_002004,sms,stress_relief_program,delivered
m_000005498,2026-01-31T19:59:56Z,u_003269,sms,stress_relief_program,sent
m_000005499,2026-01-29T14:20:13Z,u_001534,email,sleep_challenge,delivered
m_000005500,2026-01-28T16:04:55Z,u_001736,sms,weight_loss_series,sent
m_000005501,2026-02-01T18:29:16Z,u_001131,push,stress_relief_program,delivered
m_000005502,2026-01-28T12:51:29Z,u_003274,email,sleep_challenge,opened
m_000005503,2026-01-29T23:43:20Z,u_002979,sms,new_content_alert,sent
m_000005504,2026-02-02T10:58:43Z,u_003441,email,new_content_alert,sent
m_000005505,2026-01-31T01:41:31Z,u_001158,sms,sleep_challenge,sent
m_000005506,2026-01-29T15:13:37Z,u_003217,push,sleep_challenge,sent
m_000005507,2026-01-31T13:37:37Z,u_004251,sms,sleep_challenge,delivered
m_000005508,2026-02-02T14:36:16Z,u_001263,push,sleep_challenge,clicked
m_000005509,2026-02-01T23:58:40Z,u_000493,email,sleep_challenge,opened
m_000005510,2026-01-27T18:45:53Z,u_002337,email,weight_loss_series,sent
m_000005511,2026-02-02T01:14:36Z,u_003123,sms,weight_loss_series,sent
m_000005512,2026-01-31T00:21:46Z,u_000165,sms,weekly_digest,sent
m_000005513,2026-01-29T07:01:09Z,u_001258,push,sleep_challenge,delivered
m_000005514,2026-02-01T17:46:33Z,u_001808,sms,heart_health_month,opened
m_000005515,2026-01-30T04:24:17Z,u_002094,sms,heart_health_month,delivered
m_000005516,2026-01-29T13:25:00Z,u_002970,email,sleep_challenge,sent
m_000005517,2026-02-02T08:44:47Z,u_000735,sms,stress_relief_program,sent
m_000005518,2026-01-27T07:02:20Z,u_001696,sms,new_content_alert,opened
m_000005519,2026-01-29T16:03:37Z,u_003717,email,weight_loss_series,delivered
m_000005520,2026-02-01T11:06:57Z,u_001329,sms,weekly_digest,sent
m_000005521,2026-01-28T00:22:29Z,u_000265,sms,sleep_challenge,unsubscribed
m_000005522,2026-02-01T01:41:09Z,u_004744,sms,sleep_challenge,sent
m_000005523,2026-01-30T19:36:00Z,u_003087,sms,heart_health_month,opened
m_000005524,2026-01-31T04:19:02Z,u_004417,sms,sleep_challenge,sent
m_000005525,2026-01-31T08:08:52Z,u_002404,sms,new_content_alert,delivered
m_000005526,2026-01-30T14:30:35Z,u_000259,email,new_content_alert,sent
m_000005527,2026-02-02T08:59:41Z,u_002023,push,sleep_challenge,sent
m_000005528,2026-02-01T13:22:54Z,u_003826,email,stress_relief_program,opened
m_000005529,2026-01-29T18:36:58Z,u_004622,push,stress_relief_program,clicked
m_000005530,2026-01-28T00:28:26Z,u_004396,push,stress_relief_program,sent
m_000005531,2026-01-28T21:26:18Z,u_003705,sms,heart_health_month,sent
m_000005532,2026-02-01T12:11:01Z,u_000780,push,weekly_digest,delivered
m_000005533,2026-01-27T01:12:31Z,u_003895,sms,stress_relief_program,sent
m_000005534,2026-02-02T17:11:36Z,u_002978,email,heart_health_month,sent
m_000005535,2026-01-31T21:48:35Z,u_002965,push,weight_loss_series,opened
m_000005536,2026-02-01T18:18:04Z,u_002538,email,stress_relief_program,delivered
m_000005537,2026-01-29T09:45:48Z,u_001394,email,weight_loss_series,opened
m_000005538,2026-02-01T14:45:45Z,u_000634,email,stress_relief_program,opened
m_000005539,2026-02-01T08:45:18Z,u_003596,push,weekly_digest,sent
m_000005540,2026-01-28T08:28:34Z,u_001284,push,new_content_alert,sent
m_000005541,2026-01-27T23:13:28Z,u_001486,email,sleep_challenge,sent
m_000005542,2026-01-28T17:19:27Z,u_004323,email,sleep_challenge,opened
m_000005543,2026-01-31T22:19:37Z,u_002339,email,sleep_challenge,sent
m_000005544,2026-02-01T11:05:13Z,u_002100,email,weekly_digest,sent
m_000005545,2026-01-27T00:09:59Z,u_002055,sms,stress_relief_program,opened
m_000005546,2026-01-28T12:38:44Z,u_004537,sms,new_content_alert,sent
m_000005547,2026-01-30T20:05:17Z,u_001327,push,stress_relief_program,sent
m_000005548,2026-01-31T12:50:50Z,u_004712,push,weekly_digest,delivered
m_000005549,2026-01-29T11:39:01Z,u_002913,push,sleep_challenge,sent
m_000005550,2026-02-01T11:56:20Z,u_002984,email,weight_loss_series,delivered
m_000005551,2026-01-31T09:04:57Z,u_003709,push,new_content_alert,delivered
m_000005552,2026-02-01T18:03:15Z,u_001151,push,new_content_alert,delivered
m_000005553,2026-01-27T12:35:39Z,u_000746,email,stress_relief_program,sent
m_000005554,2026-02-01T05:06:45Z,u_004115,email,new_content_alert,sent
m_000005555,2026-01-27T21:14:00Z,u_002670,push,heart_health_month,sent
m_000005556,2026-01-29T19:46:36Z,u_003298,email,weekly_digest,delivered
m_000005557,2026-01-31T19:23:09Z,u_001933,sms,weekly_digest,sent
m_000005558,2026-01-30T15:41:28Z,u_002128,sms,heart_health_month,sent
m_000005559,2026-01-31T19:50:36Z,u_002190,push,sleep_challenge,sent
m_000005560,2026-01-28T00:25:08Z,u_000675,email,sleep_challenge,sent
m_000005561,2026-02-02T00:37:38Z,u_000059,push,new_content_alert,delivered
m_000005562,2026-01-27T05:52:09Z,u_003297,push,stress_relief_program,delivered
m_000005563,2026-01-28T16:28:57Z,u_002231,email,sleep_challenge,opened
m_000005564,2026-01-26T23:15:54Z,u_001598,sms,weight_loss_series,sent
m_000005565,2026-01-29T21:45:49Z,u_002269,push,heart_health_month,sent
m_000005566,2026-01-29T07:34:39Z,u_004787,push,weekly_digest,delivered
m_000005567,2026-01-27T09:17:48Z,u_001635,email,weight_loss_series,opened
m_000005568,2026-01-28T00:55:28Z,u_004730,email,sleep_challenge,delivered
m_000005569,2026-01-27T11:19:42Z,u_001353,push,weight_loss_series,sent
m_000005570,2026-02-01T18:41:36Z,u_001534,push,sleep_challenge,delivered
m_000005571,2026-01-27T23:07:41Z,u_001509,sms,weekly_digest,opened
m_000005572,2026-01-29T16:36:24Z,u_003373,push,new_content_alert,sent
m_000005573,2026-01-30T14:23:00Z,u_003747,sms,weekly_digest,sent
m_000005574,2026-02-02T04:17:09Z,u_004805,sms,sleep_challenge,sent
m_000005575,2026-01-29T14:22:26Z,u_004785,sms,weekly_digest,sent
m_000005576,2026-01-30T00:00:53Z,u_000489,email,stress_relief_program,opened
m_000005577,2026-01-28T13:16:47Z,u_000770,email,weekly_digest,sent
m_000005578,2026-01-28T22:39:12Z,u_001045,push,weight_loss_series,sent
m_000005579,2026-01-30T01:46:48Z,u_002643,sms,sleep_challenge,sent
m_000005580,2026-01-29T21:18:59Z,u_000271,sms,new_content_alert,sent
m_000005581,2026-01-29T23:11:38Z,u_002055,sms,stress_relief_program,sent
m_000005582,2026-02-01T08:35:07Z,u_000472,push,weekly_digest,sent
m_000005583,2026-01-29T04:01:52Z,u_004149,sms,heart_health_month,sent
m_000005584,2026-01-31T00:57:07Z,u_003042,sms,stress_relief_program,sent
m_000005585,2026-02-02T18:16:21Z,u_003258,email,sleep_challenge,sent
m_000005586,2026-01-31T15:25:18Z,u_003548,email,weight_loss_series,sent
m_000005587,2026-02-02T16:32:21Z,u_003054,email,new_content_alert,sent
m_000005588,2026-01-27T04:03:14Z,u_002934,email,new_content_alert,opened
m_000005589,2026-02-01T15:51:55Z,u_000537,email,heart_health_month,opened
m_000005590,2026-01-31T13:46:55Z,u_002784,sms,sleep_challenge,opened
m_000005591,2026-01-29T12:14:32Z,u_000862,push,stress_relief_program,delivered
m_000005592,2026-02-02T07:25:04Z,u_003070,email,new_content_alert,sent
m_000005593,2026-01-29T19:59:21Z,u_003099,sms,heart_health_month,sent
m_000005594,2026-01-26T20:16:42Z,u_001400,email,weekly_digest,clicked
m_000005595,2026-02-01T11:36:33Z,u_004423,email,weekly_digest,delivered
m_000005596,2026-01-27T11:25:14Z,u_003617,sms,sleep_challenge,sent
m_000005597,2026-01-30T01:26:04Z,u_001316,sms,weight_loss_series,opened
m_000005598,2026-02-01T02:38:32Z,u_000715,sms,new_content_alert,opened
m_000005599,2026-01-31T16:49:01Z,u_002229,email,heart_health_month,delivered
m_000005600,2026-01-27T09:26:10Z,u_001243,sms,sleep_challenge,opened
m_000005601,2026-01-30T11:30:07Z,u_001266,email,new_content_alert,delivered
m_000005602,2026-01-31T07:34:22Z,u_001170,push,stress_relief_program,delivered
m_000005603,2026-02-02T18:22:32Z,u_001108,push,heart_health_month,opened
m_000005604,2026-01-26T23:39:58Z,u_000376,push,heart_health_month,sent
m_000005605,2026-01-31T02:56:25Z,u_004906,sms,weight_loss_series,sent
m_000005606,2026-01-31T04:26:41Z,u_004538,email,stress_relief_program,sent
m_000005607,2026-01-31T03:17:37Z,u_002814,email,heart_health_month,sent
m_000005608,2026-01-30T16:54:25Z,u_001606,email,weekly_digest,sent
m_000005609,2026-01-27T21:48:09Z,u_004047,email,heart_health_month,delivered
m_000005610,2026-01-27T09:04:42Z,u_004691,email,weight_loss_series,sent
m_000005611,2026-01-29T17:03:39Z,u_004838,email,weight_loss_series,sent
m_000005612,2026-01-30T14:43:37Z,u_003310,push,weekly_digest,opened
m_000005613,2026-01-29T04:55:12Z,u_000770,sms,new_content_alert,delivered
m_000005614,2026-01-28T09:20:04Z,u_004548,sms,heart_health_month,sent
m_000005615,2026-02-02T16:47:57Z,u_002511,sms,weight_loss_series,unsubscribed
m_000005616,2026-02-02T07:34:51Z,u_000707,sms,weight_loss_series,clicked
m_000005617,2026-01-30T02:14:48Z,u_002807,push,stress_relief_program,sent
m_000005618,2026-01-27T05:40:33Z,u_004787,sms,heart_health_month,sent
m_000005619,2026-01-27T03:35:56Z,u_004089,sms,new_content_alert,delivered
m_000005620,2026-01-31T17:43:48Z,u_001080,push,new_content_alert,sent
m_000005621,2026-01-28T03:51:32Z,u_002887,sms,sleep_challenge,sent
m_000005622,2026-01-31T02:06:36Z,u_002378,email,sleep_challenge,delivered
m_000005623,2026-01-30T17:15:38Z,u_002215,email,weight_loss_series,delivered
m_000005624,2026-02-01T18:05:57Z,u_004865,sms,weekly_digest,sent
m_000005625,2026-01-29T06:14:37Z,u_002212,email,weight_loss_series,sent
m_000005626,2026-01-27T09:23:59Z,u_001247,sms,weekly_digest,opened
m_000005627,2026-01-31T05:56:18Z,u_002089,push,weight_loss_series,sent
m_000005628,2026-01-30T11:37:57Z,u_001638,email,weekly_digest,sent
m_000005629,2026-02-02T10:32:51Z,u_001942,sms,stress_relief_program,sent
m_000005630,2026-01-27T00:07:02Z,u_004524,sms,weekly_digest,sent
m_000005631,2026-01-28T15:25:43Z,u_001593,sms,sleep_challenge,sent
m_000005632,2026-01-31T09:52:42Z,u_000203,push,new_content_alert,clicked
m_000005633,2026-01-27T13:59:07Z,u_001830,push,new_content_alert,sent
m_000005634,2026-01-30T07:53:36Z,u_000448,sms,stress_relief_program,delivered
m_000005635,2026-02-01T03:23:07Z,u_000239,email,heart_health_month,sent
m_000005636,2026-01-31T20:54:14Z,u_003253,email,heart_health_month,opened
m_000005637,2026-01-26T23:42:43Z,u_000782,sms,sleep_challenge,delivered
m_000005638,2026-02-02T08:53:57Z,u_002143,push,weekly_digest,delivered
m_000005639,2026-01-28T16:43:09Z,u_002500,sms,weekly_digest,sent
m_000005640,2026-01-27T08:22:11Z,u_000672,email,stress_relief_program,delivered
m_000005641,2026-01-31T23:15:49Z,u_004399,sms,weekly_digest,delivered
m_000005642,2026-01-29T13:20:39Z,u_000886,sms,weekly_digest,clicked
m_000005643,2026-01-28T10:31:20Z,u_002428,email,weight_loss_series,sent
m_000005644,2026-01-27T21:47:37Z,u_004623,email,new_content_alert,delivered
m_000005645,2026-01-29T07:38:25Z,u_004885,email,new_content_alert,sent
m_000005646,2026-02-02T15:22:58Z,u_000660,push,sleep_challenge,sent
m_000005647,2026-01-31T12:25:37Z,u_003891,push,new_content_alert,sent
m_000005648,2026-01-30T01:14:24Z,u_001489,sms,stress_relief_program,sent
m_000005649,2026-01-29T03:33:07Z,u_001854,push,weight_loss_series,sent
m_000005650,2026-01-27T20:59:08Z,u_002816,email,weight_loss_series,delivered
m_000005651,2026-01-29T09:35:11Z,u_001491,push,heart_health_month,sent
m_000005652,2026-01-27T07:12:44Z,u_003400,push,weight_loss_series,opened
m_000005653,2026-01-27T04:13:56Z,u_000077,email,heart_health_month,sent
m_000005654,2026-02-01T04:29:00Z,u_004653,email,sleep_challenge,opened
m_000005655,2026-01-31T22:11:00Z,u_000205,email,heart_health_month,sent
m_000005656,2026-01-31T08:01:07Z,u_003792,email,stress_relief_program,sent
m_000005657,2026-01-30T14:48:07Z,u_000462,sms,weight_loss_series,sent
m_000005658,2026-02-01T16:59:10Z,u_001721,push,new_content_alert,sent
m_000005659,2026-01-31T03:10:37Z,u_002955,email,new_content_alert,sent
m_000005660,2026-02-01T05:17:21Z,u_000392,email,weekly_digest,sent
m_000005661,2026-01-30T15:14:07Z,u_004373,email,weekly_digest,sent
m_000005662,2026-01-29T07:22:00Z,u_004148,email,sleep_challenge,sent
m_000005663,2026-01-30T19:58:27Z,u_000595,push,heart_health_month,delivered
m_000005664,2026-01-28T15:58:40Z,u_001456,push,new_content_alert,delivered
m_000005665,2026-01-31T20:06:10Z,u_002746,email,weight_loss_series,sent
m_000005666,2026-02-02T07:37:47Z,u_004713,email,sleep_challenge,sent
m_000005667,2026-02-01T03:24:39Z,u_001986,sms,new_content_alert,sent
m_000005668,2026-01-30T11:00:55Z,u_003831,email,weight_loss_series,sent
m_000005669,2026-01-31T02:31:47Z,u_001298,push,heart_health_month,sent
m_000005670,2026-02-01T16:49:41Z,u_004631,email,heart_health_month,sent
m_000005671,2026-01-29T10:13:47Z,u_004759,email,weekly_digest,sent
m_000005672,2026-01-30T21:13:02Z,u_000055,sms,stress_relief_program,sent
m_000005673,2026-01-30T09:02:33Z,u_004430,sms,weekly_digest,sent
m_000005674,2026-01-28T19:31:10Z,u_000521,email,weekly_digest,opened
m_000005675,2026-01-28T03:22:56Z,u_001368,push,sleep_challenge,sent
m_000005676,2026-01-26T20:33:18Z,u_003796,email,weekly_digest,sent
m_000005677,2026-01-28T07:04:33Z,u_001999,email,weekly_digest,opened
m_000005678,2026-01-28T19:38:56Z,u_001837,email,stress_relief_program,sent
m_000005679,2026-01-29T23:31:59Z,u_002495,sms,sleep_challenge,sent
m_000005680,2026-01-27T00:11:57Z,u_001330,email,sleep_challenge,sent
m_000005681,2026-01-31T12:30:43Z,u_001327,sms,weight_loss_series,opened
m_000005682,2026-01-27T22:13:56Z,u_000320,push,heart_health_month,opened
m_000005683,2026-01-28T02:26:12Z,u_004777,push,heart_health_month,clicked
m_000005684,2026-02-01T15:09:48Z,u_000684,push,weight_loss_series,opened
m_000005685,2026-01-27T06:02:43Z,u_000828,push,weekly_digest,delivered
m_000005686,2026-02-02T08:11:46Z,u_003545,push,stress_relief_program,sent
m_000005687,2026-01-29T17:59:24Z,u_000040,push,weekly_digest,sent
m_000005688,2026-01-31T04:07:22Z,u_004613,sms,weekly_digest,sent
m_000005689,2026-01-29T20:55:22Z,u_004993,push,new_content_alert,sent
m_000005690,2026-01-29T22:24:20Z,u_004272,push,new_content_alert,delivered
m_000005691,2026-02-02T11:09:39Z,u_003540,email,weight_loss_series,sent
m_000005692,2026-01-31T15:31:49Z,u_003130,push,heart_health_month,sent
m_000005693,2026-01-27T14:31:01Z,u_002876,email,sleep_challenge,sent
m_000005694,2026-01-31T06:29:16Z,u_001913,push,sleep_challenge,delivered
m_000005695,2026-01-28T16:32:12Z,u_003079,sms,weekly_digest,clicked
m_000005696,2026-01-29T02:46:45Z,u_004854,email,heart_health_month,sent
m_000005697,2026-01-29T10:21:23Z,u_003627,email,stress_relief_program,sent
m_000005698,2026-01-27T21:56:56Z,u_001117,push,weekly_digest,delivered
m_000005699,2026-01-27T22:55:32Z,u_000275,sms,weekly_digest,clicked
m_000005700,2026-02-01T16:57:51Z,u_000294,email,stress_relief_program,sent
m_000005701,2026-02-02T01:07:15Z,u_002516,push,sleep_challenge,sent
m_000005702,2026-01-31T08:59:35Z,u_004110,email,weight_loss_series,delivered
m_000005703,2026-02-02T05:37:38Z,u_004830,email,heart_health_month,sent
m_000005704,2026-01-27T12:37:06Z,u_002341,email,stress_relief_program,delivered
m_000005705,2026-01-27T23:33:57Z,u_004460,sms,heart_health_month,clicked
m_000005706,2026-01-28T16:12:04Z,u_000220,email,new_content_alert,sent
m_000005707,2026-01-29T05:30:20Z,u_004671,sms,weight_loss_series,delivered
m_000005708,2026-01-29T03:27:56Z,u_003610,push,heart_health_month,opened
m_000005709,2026-01-28T23:18:52Z,u_002641,email,weekly_digest,sent
m_000005710,2026-02-01T16:06:12Z,u_002703,sms,weekly_digest,unsubscribed
m_000005711,2026-01-28T23:43:23Z,u_004100,sms,weekly_digest,sent
m_000005712,2026-01-29T08:53:15Z,u_003805,sms,new_content_alert,opened
m_000005713,2026-01-28T16:42:36Z,u_000922,email,stress_relief_program,delivered
m_000005714,2026-02-01T03:04:36Z,u_003773,email,new_content_alert,sent
m_000005715,2026-02-01T20:07:44Z,u_001776,sms,weekly_digest,sent
m_000005716,2026-01-27T11:12:17Z,u_001997,push,weight_loss_series,sent
m_000005717,2026-02-01T15:08:30Z,u_004941,push,sleep_challenge,sent
m_000005718,2026-01-29T06:58:04Z,u_003097,sms,stress_relief_program,delivered
m_000005719,2026-01-31T03:37:18Z,u_003235,push,weight_loss_series,sent
m_000005720,2026-01-27T18:52:09Z,u_002490,sms,heart_health_month,delivered
m_000005721,2026-01-29T07:47:55Z,u_001591,email,new_content_alert,sent
m_000005722,2026-01-29T12:04:04Z,u_004719,push,new_content_alert,sent
m_000005723,2026-01-29T01:41:13Z,u_000388,sms,stress_relief_program,opened
m_000005724,2026-01-29T09:16:03Z,u_003694,email,sleep_challenge,sent
m_000005725,2026-02-01T01:05:13Z,u_002666,email,stress_relief_program,delivered
m_000005726,2026-01-28T08:14:24Z,u_003066,push,sleep_challenge,sent
m_000005727,2026-02-02T11:22:06Z,u_004841,push,sleep_challenge,sent
m_000005728,2026-01-29T20:09:58Z,u_004623,push,heart_health_month,sent
m_000005729,2026-01-31T21:29:17Z,u_003608,push,sleep_challenge,sent
m_000005730,2026-02-02T18:44:10Z,u_001137,push,new_content_alert,delivered
m_000005731,2026-01-31T19:06:47Z,u_003287,push,heart_health_month,sent
m_000005732,2026-01-27T21:42:14Z,u_004196,sms,sleep_challenge,sent
m_000005733,2026-01-29T16:29:09Z,u_001243,sms,weight_loss_series,delivered
m_000005734,2026-01-30T20:28:05Z,u_001835,email,new_content_alert,sent
m_000005735,2026-01-30T04:13:39Z,u_003469,sms,weekly_digest,clicked
m_000005736,2026-01-31T20:17:16Z,u_004898,email,sleep_challenge,opened
m_000005737,2026-02-02T07:24:31Z,u_000678,push,stress_relief_program,opened
m_000005738,2026-02-01T00:19:48Z,u_000987,sms,heart_health_month,delivered
m_000005739,2026-01-28T17:57:06Z,u_000519,sms,new_content_alert,sent
m_000005740,2026-01-28T01:48:42Z,u_002510,sms,sleep_challenge,sent
m_000005741,2026-02-02T19:31:10Z,u_003717,push,weight_loss_series,opened
m_000005742,2026-01-30T20:27:12Z,u_003014,email,new_content_alert,sent
m_000005743,2026-01-31T14:16:19Z,u_001953,push,new_content_alert,sent
m_000005744,2026-02-01T09:40:28Z,u_004635,sms,heart_health_month,sent
m_000005745,2026-02-02T12:30:49Z,u_003686,sms,sleep_challenge,sent
m_000005746,2026-01-28T01:12:32Z,u_004101,sms,heart_health_month,delivered
m_000005747,2026-01-31T19:20:31Z,u_003934,email,heart_health_month,sent
m_000005748,2026-01-31T05:08:56Z,u_003863,email,new_content_alert,opened
m_000005749,2026-01-26T21:40:19Z,u_002922,email,heart_health_month,sent
m_000005750,2026-02-02T04:00:44Z,u_000481,email,new_content_alert,sent
m_000005751,2026-02-01T20:30:30Z,u_003006,sms,new_content_alert,opened
m_000005752,2026-01-31T06:42:35Z,u_002955,email,new_content_alert,opened
m_000005753,2026-01-28T19:07:49Z,u_002692,push,sleep_challenge,delivered
m_000005754,2026-01-28T22:10:19Z,u_003470,email,new_content_alert,sent
m_000005755,2026-01-30T23:45:54Z,u_001482,email,stress_relief_program,sent
m_000005756,2026-02-02T03:41:07Z,u_004812,email,new_content_alert,opened
m_000005757,2026-01-30T13:30:58Z,u_000937,email,heart_health_month,sent
m_000005758,2026-01-29T16:46:58Z,u_004537,email,weight_loss_series,delivered
m_000005759,2026-01-28T00:33:44Z,u_004510,push,stress_relief_program,delivered
m_000005760,2026-01-31T11:00:33Z,u_002296,push,weight_loss_series,sent
m_000005761,2026-01-28T07:59:20Z,u_001582,sms,heart_health_month,unsubscribed
m_000005762,2026-01-30T13:56:26Z,u_000480,push,sleep_challenge,opened
m_000005763,2026-01-28T11:07:17Z,u_003727,push,weight_loss_series,opened
m_000005764,2026-01-30T17:35:41Z,u_000749,email,heart_health_month,opened
m_000005765,2026-01-27T09:20:55Z,u_002953,sms,sleep_challenge,sent
m_000005766,2026-01-27T07:35:26Z,u_001138,email,weekly_digest,sent
m_000005767,2026-01-29T13:10:34Z,u_001470,push,weight_loss_series,sent
m_000005768,2026-01-28T20:44:54Z,u_001743,email,sleep_challenge,sent
m_000005769,2026-01-28T20:06:05Z,u_004676,email,sleep_challenge,sent
m_000005770,2026-01-29T00:57:55Z,u_001970,email,heart_health_month,clicked
m_000005771,2026-02-01T02:39:59Z,u_004876,push,new_content_alert,sent
m_000005772,2026-02-01T19:30:05Z,u_003334,sms,new_content_alert,sent
m_000005773,2026-02-01T17:08:06Z,u_003607,sms,heart_health_month,unsubscribed
m_000005774,2026-01-29T10:58:12Z,u_003892,email,new_content_alert,sent
m_000005775,2026-01-30T03:07:32Z,u_002795,sms,stress_relief_program,delivered
m_000005776,2026-01-27T14:00:33Z,u_004693,email,stress_relief_program,sent
m_000005777,2026-01-31T13:55:20Z,u_002055,email,heart_health_month,sent
m_000005778,2026-01-31T12:42:04Z,u_001092,push,new_content_alert,delivered
m_000005779,2026-01-27T04:01:25Z,u_003625,sms,stress_relief_program,unsubscribed
m_000005780,2026-01-30T14:23:57Z,u_000129,email,sleep_challenge,sent
m_000005781,2026-01-29T16:57:10Z,u_003467,push,heart_health_month,sent
m_000005782,2026-01-28T14:37:31Z,u_004081,sms,stress_relief_program,sent
m_000005783,2026-02-02T08:11:49Z,u_000256,push,weight_loss_series,sent
m_000005784,2026-01-29T10:39:12Z,u_000676,sms,heart_health_month,opened
m_000005785,2026-02-01T05:42:44Z,u_004059,email,weight_loss_series,sent
